Start,End,Date Time,Language,Survey Location,Include National,Community,Rurality,Gender,Organization,Position,Number of Org,Type. Human Rights,Type. Sexual and Gender Based Violence,Type.Health and Reproductive Rights,Type.Land,Type.Economic and Financial Services,Type.Agriculture,Type.Education,Type.Local Community Participation,Type.Other,Type.NA,Type.Describe Other,"Org Men, Women, or Both",WInfo.To be Treated Equally with All Others,Winfo.To be Free from Violence,WInfo.To be able to Join Groups,Winfo.Right to go Court if any Rights are Violated,Winfo.Right to Education,Winfo.Right_ to Own Property,Winfo.Right to Information,Winfo.Right to Work under Reasonable Hours,Info.National Government Office,Info.Local Government Office,Info.Local/Community NGOs,Info.Educational Institutions,Info.Places of Worship/Religious,Info.Traditional Leaders,Info.Village Elders,Info.Husband,Info.Other Family Members,Info.Friends,Info.Radio,Info.Television,Info.Newspaper,Info.Town Crier,Info.Internet/Cell Phone,Info.Other,Info.OtherExplain,"Seminal:Same F,E,RoS as men?",Seminal.Explain,WI.Women Interested in Info,WI.If not why,WI.National Gov Important,WI.Nat If not why,WI.Local Gov Important,WI.Local If not why,Issue.Don't Know Where to Ask,Issue. Fear of Asking,Issue.Domestic Duties,Issue.Getting to Public Offices (Distance),Issue.Family Nonsupportive,Issue.Confidence,Issue.Mindset of Gov Offical,Issue.Illiteracy,Issue.Women Ignored in Public,Issue.Language,Issue.Culturally Not Allowed,Issue.Safety Concerns,Issue.Information not Important to Women,Issue.Women Not Allowed in Public,Issue.Other,Barrier 1,Original Barrier 1,Barrier 2,Original Barrier 2,Barrier 3,Original Barrier 3,Possible Solutions,How Important.Rights,Rights.Freedom from Violence,Rights./Property Ownership/Land Rights,Rights.How the Justice System Works,Rights.Labor Law/Rights,Rights.Public Participation,Rights.Education,Rights.Marital.Family Rights,Rights.Health and Reproductive Rights,Rights.Freedom of Expression,Rights.Right to Information,Rights.Social Services,Rights.Anti-Discrimination,Rights.Please Explain,How important.Econ,Econ.Access to Banks,Econ.Vocational Training,Econ.Technology Training,Econ.Educational Opportunities,Econ.Job Opportunities,Econ.Land/Property Ownership,Econ.Scholarships,Econ.How to Start a Buisness,Econ.How to Get a Trade License,Econ.Social Development Funds,Econ.Please Explain,Original Most Important Info,Most Important Info,Original Second Important Info,Second Important Info,Original Third Important Info,Third Important Info,Tried.Have Tried to Get Info,Tried.Info Being Sought,Tried.Information Received,Tried.Recieved Ease,Heard of FOI,How Familiar with FOI Law,Anything Else,Enumerator Notes,Other Thoughts,_id,_submission_time,_date_modified
2023-01-25T11:07:56.762Z,2023-01-25T11:47:49.606Z,2023-01-25T11:28:00.000Z,Krio,Western Area,1,Bolima ,Rural,Male,"Kekeh Riders Union
Waterloo ",Chairman ,500_2000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Communal work ,Both,Very,Very,Somewhat,Somewhat,Very,Very,Very,Somewhat,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,Not All women are economically empowered ,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,n/a,Illiteracy,Illiteracy ,Mindset of Gov Offical,Mindset of Government officials ,n/a,n/a,"Awareness raising engagement on Access to information Law.
Change the narrative of Government officials towards women ",Very Important,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,This right will improve and promote their economic empowerment and promote their rights ,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It will increase greater achievement in there economic empowerment ,Educational opportunities ,Education,Vocational training and skills training ,Vocational Training,Access to banks /loan/credit ,Access to Banks,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,No,n/a,n/a,108536448,2023-01-25T17:09:32,2023-01-25T17:09:32
2023-01-25T12:09:36.517Z,2023-01-25T17:06:50.169Z,2023-01-25T12:49:00.000Z,Krio,Western Area,1,Freetown Park - Waterloo,Rural,Male,"Imam
Masjid Rahman Freetown Park Waterloo",Imam,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Very,Somewhat,Somewhat,Very,Very,Very,Somewhat,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,"Because they have more retentive memory than men, and they are in the advantage.",Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,n/a,Illiteracy,Illiteracy,Mindset of Gov Offical,Mindset of Government officials,Don't Know Where to Ask,"Don't know how, where to go for information ",Government to re-capacitate / organize civic education for women,Very Important,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,This will improve and promote their rights and make them belong ,Very Important,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,It will help them to achieve their economic empowerment ,Educational opportunities ,Education,Vocational training and skills training ,Vocational Training,How to start a business SME ,How to Start a Buisness,I Don't Know Anybody,n/a,n/a,n/a,yes,Familiar,Nothing else ,n/a,n/a,108536449,2023-01-25T17:09:32,2023-01-25T17:09:32
2023-01-25T13:27:47.545+00:00,2023-04-06T12:26:09.179-04:00,2023-01-25T09:08:00-05:00,Krio,Western Area,1,Waterloo,Rural,Male,"Waterloo Youth Development Organization.
Waterloo",Chairman,100,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Sensitiation on HIV and Aids,Both,Somewhat,Somewhat,Somewhat,Somewhat,Very,Very,Very,Somewhat,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,Based on traditional believes,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Don't Know,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Traditional believes,Illiteracy,Illiteracy,Don't Know Where to Ask,"Don't know how, where to go to ask for information",Culturally Not Allowed,Culture not appropriate / allow paternalism,"Increase the level of education.
Building women confidence",Very Important,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,All these rights highlights promote and protect their rights,Very Important,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,This will help to become self reliance and economic empowered,Educational opportunities,Education,Access to banks/loan/credit,Access to Banks,How to start a business SME,How to Start a Buisness,Myself,Request for job opportunities,Yes,Somewhat Difficult,yes,Not Familiar,Nothing again,Interview went on successful,n/a,108536450,2023-01-25T17:09:33,2023-04-06T16:26:09
2023-01-25T14:16:43.626Z,2023-01-25T16:55:51.535Z,2023-01-25T14:56:00.000Z,English,Western Area,1,Grass field - Beguema,Rural,Male,Havest field chapel international church ,President Pastor,51_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Teach them about morals standard for both maker and humanity,Both,Very,Somewhat,Very,Somewhat,Very,Very,Very,Somewhat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,High level of biasness considering the illiteracy of education,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Not a Barrier,Large Barrier,Not a Barrier,Large Barrier,Large Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Small Barrier,Large Barrier,Not a Barrier,n/a,Illiteracy,Illiteracy,Confidence,Confidence to ask Government for information self esteem ,Language,Language ( Documents only available in the official language),"1. Adult education
2. Government officials change the 3. Narrative arrative of negative mindset as against women.
4. Conducting civic education seminars",Very Important,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,It makes them fit and make them belong to society,Very Important,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Make them to become self reliance and industrial,Educational opportunities,Education,Access to banks/loan/credit,Access to Banks,Vocational training and skills training,Vocational Training,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,Home motivation for women should be utmost,n/a,n/a,108536452,2023-01-25T17:09:33,2023-01-25T17:09:33
2023-03-03T14:45:19.899Z,2023-03-19T19:17:41.740Z,2023-03-03T16:45:00.000Z,English,Freetown,1,Rawdon Street,Urban,Male,Rawdon Street Traders Mosque,Head of the Mosque,500_2000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Very,Very,Somewhat,Very,Very,Very,Very,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,The government do informed the public about what they undertake which makes it an equal opportunity.,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,No other,Illiteracy,Illiteracy,Language,Language,Family Nonsupportive,Family not supportive,Woman have to encourage themselves to empowerment programs that will help them.,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"The men should make women  just good for taking care of the home,  if we give all the right they want to own property, right to express themselves freely, even if she is married let her educate herself, Sierra Leone will free from violence against women.",Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Women should have clear access to all of the above, because it would make them grow economically.",Scholarships,Scholarships,Bank loans,Access to Banks,Job opportunities,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,"The education is too small,they should do more education",It was difficult in getting the time of the respondent.,n/a,111130673,2023-03-19T19:23:22,2023-03-19T19:23:22
2023-03-03T18:05:32.207Z,2023-03-19T19:19:57.902Z,2023-03-03T19:25:00.000Z,English,Freetown,1,Abacha Street,Urban,Female,Abacha Street traders Union,Chair lady,51_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Women,Somewhat,Somewhat,Not at all,Somewhat,Very,Very,Very,Somewhat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,No,The government officials don't give information to women,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,No other,Illiteracy,Illiteracy,Domestic Duties,Domestic Duties,Confidence,Confidence,Training institution to empower the women,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"It's every important for women to have free access to all information, so they will be well informed in any discussion making",Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,The women want to be economically empowered,Educational opportunities,Education,Job opportunities,Job Opportunities,Technical training,Vocational Training,Myself,"Whenever traders have issues, that has  to do with government officials, that is the time they will call us all kinds of  name.",No,n/a,no,n/a,The right to access information should be preached to the traders,"Although she was too busy and harsh, I did my best to get her interviewed.",n/a,111130683,2023-03-19T19:24:01,2023-03-19T19:24:01
2023-03-03T17:46:08.806Z,2023-03-19T19:19:38.262Z,2023-03-03T18:46:00.000Z,English,Freetown,1,Eastern Police,Urban,Female,Eastern Police traders,Member,500_2000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Very,Somewhat,Very,Very,Very,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,n/a,No,Women are always sideline when it comes to accessing information.,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,No other,Illiteracy,Illiteracy,Domestic Duties,Domestic Duties,Language,Language of documents,"Men should help their wife's in doing certain household works. Also, government should help in providing education for women at an easy means",Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They are all important and necessary,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,They are all means of income.,Education,Education,Job opportunities,Job Opportunities,Access to Banks,Access to Banks,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,Women should be encouraged to access information to know more about their rights.,The respondent was difficult to deal with when interviewing.,n/a,111130682,2023-03-19T19:24:00,2023-03-19T19:24:00
2023-03-03T11:30:53.278Z,2023-03-19T19:17:29.691Z,2023-03-03T12:15:00.000Z,English,Freetown,1,Tower Hill Community,Urban,Male,Bike Riders Union- Freetown CBD,Chairman at CBD,26_50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Not at all,Very,Not at all,Somewhat,Somewhat,n/a,n/a,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,n/a,No,Women may encounter sexual harassment,No,Sexual harrasment,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Not a Barrier,Sexual harrasment,Illiteracy,Illiteracy,Language,Language of documents,Domestic Duties,Domestic Duties,Measures should be put in place that will address all of them,Very Important,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Those right will make them belong and equal to men.,Very Important,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"By education, technical training,jobs for women and property ownership will make women economically empowered",Education,Education,Technical training,Vocational Training,Job opportunities,Job Opportunities,A Woman I Know,Conflict on land,No,n/a,yes,Not Familiar,No,Challenge was encountered in getting to this community,n/a,111130672,2023-03-19T19:23:21,2023-03-19T19:23:21
2023-01-23T20:14:22.584Z,2023-01-28T19:15:46.438Z,2023-01-23T14:14:00.000Z,Krio,Port Loko,1,Bakeh Loko,Urban,Male,AYDO,Field Officer,1_10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Very,Somewhat,Very,Very,Very,Very,Somewhat,Somewhat,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,n/a,No,"Not all men ready and willing to give out information regarding women's, some see it as problem for women to ask for information regarding public offices and public officer's that are holding difference office, some public officer's may keep referring you till you up give the particular information you needed.",Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Women's not supportive to them self,Domestic Duties,Domestic duties,Culturally Not Allowed,Culture,Culturally Not Allowed,Beliefs,"Break cultural barriers , Self beliefs, Education",Very Important,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Very Important,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,How to start a business will help some women's to access information quickly because of the exposure and travel experience,Education,Education,Right to Land and property,Property Ownership/Land Rights,SME,How to Start a Buisness,A Woman I Know,About the free Healthcare,No,n/a,yes,Familiar,It give more power to women's,Awareness raising about the importance for women to access information equally to men,http://classic.ona.io/api/v1/files/31598428?filename=michaelbaldassaro/attachments/720081_ajTs6aMLWorCFeFPANFNYZ/1674509326748.m4a,108855831,2023-02-02T16:27:13,2023-02-02T16:27:13
2023-01-24T17:04:53.728Z,2023-01-24T17:27:14.654Z,2023-01-24T17:05:00.000Z,Krio,Port Loko,1,Rotifunk,Rural,Male,Rotifunk,Youth group leader,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Not at all,Somewhat,Somewhat,Not at all,Somewhat,Not at all,Somewhat,Not at all,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,It constitutional rights,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Small Barrier,Large Barrier,Small Barrier,Not a Barrier,Not a Barrier,Oneness among women's,Fear of Asking,Fear,Getting to Public Offices (Distance),Cost of transportation,Culturally Not Allowed,Culture,Sentization on local language's about the importance of women's access to information,Important,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Information is key for women especially public information that meant for all Citizens,Important,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,It will help women's to take care of the family,Education,Education,Access to loans,Access to Banks,Land property,Property Ownership/Land Rights,Myself,Water well project,Yes,Fairly Easy,yes,Familiar,No,Sentization on right to access information,n/a,108855834,2023-02-02T16:27:15,2023-02-02T16:27:15
2023-02-02T16:28:13.445Z,2023-02-02T16:49:03.941Z,2023-02-02T16:48:00.000Z,Krio,Port Loko,1,Bangura Community ,Urban,Male,Bangura Community ,Teacher ,500_2000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Somewhat,Very,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Not all Men are ready and willing to give out information regarding community to women's especially community leaders they prefer to call men instead of women's ,Yes,n/a,No,Education ,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Don't Know,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Collaboration among women's ,Domestic Duties,Domestic duties ,Getting to Public Offices (Distance),Coast of getting to Public officer's transportation ,Fear of Asking,Fearness no self confidence ,More sentization on the importance of women's access to information especially public information that is meant for all ,Important,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Information is power ,Important,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,It gives self confidence and empowerment to women's ,Bank loan,Access to Banks,Land and property ownership ,Property Ownership/Land Rights,To start a business ,How to Start a Buisness,Myself,College Granting Aid,Yes,Somewhat Difficult,yes,Familiar,No,Women's can also be leaders despite the Religious beliefs and tradition ,http://classic.ona.io/api/v1/files/31598736?filename=michaelbaldassaro/attachments/720081_ajTs6aMLWorCFeFPANFNYZ/1675356541270.m4a,108856876,2023-02-02T16:54:27,2023-02-02T16:54:27
2023-01-20T11:44:21.937Z,2023-01-31T13:58:20.762Z,2023-01-20T11:04:00.000Z,Krio,Port Loko,1,"Modu street community 
",Rural,Male,Modu street community ,Chief,100,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Culture barrier,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Awareness raising ,Culturally Not Allowed,Culture barrier,Culturally Not Allowed,Religion barrier,Fear of Asking,asheme to speak to the public,Educational opportunities,Very Important,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,To know how they can access information,Important,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Education
",Access to loans ,Access to Banks,Job opportunities ,Job Opportunities,SME,How to Start a Buisness,Myself,About the community,Not Sure,n/a,no,n/a,No,Awareness and education,http://classic.ona.io/api/v1/files/31625626?filename=michaelbaldassaro/attachments/720081_ajTs6aMLWorCFeFPANFNYZ/1674216643886.m4a,108951040,2023-02-04T14:04:57,2023-02-04T14:04:57
2023-01-24T11:25:43.338Z,2023-01-31T14:04:38.770Z,2023-01-24T12:12:00.000Z,Krio,Port Loko,1,Modu street community,Rural,Female,Modu street community,Chair lady ,100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Not at all,Somewhat,Not at all,Somewhat,Not at all,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Yes,It constitutional rights,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Culture,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Education,Very Important,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,It will enable them to stand  up and speak ,Culture,Culture,Education,Education,Religion,Religion,A Woman I Know,Free education,Yes,Very Difficult,yes,Somewhat Familiar,No,Basic training on Women access information,n/a,108951046,2023-02-04T14:04:58,2023-02-04T14:04:58
2023-01-24T17:11:58.887Z,2023-01-31T15:03:59.546Z,2023-01-24T18:39:00.000Z,Krio,Port Loko,1,Modu street,Rural,Female,Alama community ,Leader ,51_100,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,Both,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Not at all,Somewhat,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Yes,Information is power ,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Not a Barrier,Large Barrier,Small Barrier,Not a Barrier,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Not a Barrier,Small Barrier,Small Barrier,Not a Barrier,Awareness ,Religion,Religion ,Confidence,Women most times will be ashamed to speak,Family Nonsupportive,Not supportive ,Level playing ground ie information should be shared ,Important,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Information is key ,Important,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Self employed ,Educational opportunities,Education,Job opportunities,Job Opportunities,Vocational training,Vocational Training,A Woman I Know,Community water well project ,Yes,Somewhat Difficult,yes,Somewhat Familiar,No,n/a,n/a,108951054,2023-02-04T14:04:59,2023-02-04T14:04:59
2023-01-25T12:53:33.154Z,2023-01-31T15:13:18.125Z,2023-01-25T16:59:00.000Z,Krio,Port Loko,1,New London,Rural,Male,New London,Chairman,500_2000,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,Both,Not at all,Somewhat,Not at all,Somewhat,Somewhat,Not at all,Somewhat,Not at all,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,It constitutional rights,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Supportive to each other as women ,Culturally Not Allowed,Cultural barrier,Illiteracy,Educational barrier,Culturally Not Allowed,Religion,n/a,Very Important,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Very Important,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,n/a,n/a,n/a,n/a,n/a,n/a,A Woman I Know,n/a,Yes,Very Difficult,yes,Familiar,No,n/a,n/a,108951060,2023-02-04T14:05:00,2023-02-04T14:05:00
2023-01-25T21:06:46.082Z,2023-02-01T10:37:51.993Z,2023-01-25T21:47:00.000Z,Krio,Port Loko,1,Modu street,Rural,Female,Modu street community,Chair lady,100,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Not at all,Somewhat,Not at all,Somewhat,Not at all,Very,Not at all,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Information must be shared ,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Large Barrier,Not a Barrier,Not a Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,Self reliance ,Religion,Region,Culturally Not Allowed,Cultural barrier,Illiteracy,Educational barrier,Awareness ,Very Important,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Access to loans ,Very Important,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Loan access ,"Access to to bank , loans",Access to Banks,Vocational training,Vocational Training,Job opportunities,Job Opportunities,A Woman I Know,Community project ,Yes,Very Difficult,yes,Familiar,No,Sentization ,n/a,108951063,2023-02-04T14:05:00,2023-02-04T14:05:00
